Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
PARC CENTRAL RESIDENCES,"1,055,000",925.7,"1,140",23 Jan 2021,137 TAMPINES STREET 86 #09-39,New Sale,Strata,86,"12,267",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,065,000",925.7,"1,150",23 Jan 2021,137 TAMPINES STREET 86 #11-39,New Sale,Strata,86,"12,384",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,113,000",925.7,"1,202",23 Jan 2021,137 TAMPINES STREET 86 #12-39,New Sale,Strata,86,"12,942",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,067,000",925.7,"1,153",23 Jan 2021,137 TAMPINES STREET 86 #06-39,New Sale,Strata,86,"12,407",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,085,000",925.7,"1,172",23 Jan 2021,137 TAMPINES STREET 86 #13-39,New Sale,Strata,86,"12,616",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,050,000",925.7,"1,134",23 Jan 2021,137 TAMPINES STREET 86 #08-39,New Sale,Strata,86,"12,209",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,051,000",925.7,"1,135",23 Jan 2021,137 TAMPINES STREET 86 #03-39,New Sale,Strata,86,"12,221",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,009,000",893.41,"1,129",23 Jan 2021,137 TAMPINES STREET 86 #07-40,New Sale,Strata,83,"12,157",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,024,000",893.41,"1,146",23 Jan 2021,137 TAMPINES STREET 86 #05-40,New Sale,Strata,83,"12,337",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,019,000",893.41,"1,141",23 Jan 2021,137 TAMPINES STREET 86 #09-40,New Sale,Strata,83,"12,277",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,059,000",893.41,"1,185",23 Jan 2021,137 TAMPINES STREET 86 #15-40,New Sale,Strata,83,"12,759",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"999,000",893.41,"1,118",23 Jan 2021,137 TAMPINES STREET 86 #06-40,New Sale,Strata,83,"12,036",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,155,000","1,097.93","1,052",23 Jan 2021,137 TAMPINES STREET 86 #16-40,New Sale,Strata,102,"11,324",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,055,000",893.41,"1,181",23 Jan 2021,137 TAMPINES STREET 86 #10-40,New Sale,Strata,83,"12,711",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,014,000",893.41,"1,135",23 Jan 2021,137 TAMPINES STREET 86 #08-40,New Sale,Strata,83,"12,217",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"984,000",893.41,"1,101",23 Jan 2021,137 TAMPINES STREET 86 #01-40,New Sale,Strata,83,"11,855",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,Private,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,085,000",925.7,"1,172",23 Jan 2021,139 TAMPINES STREET 86 #04-41,New Sale,Strata,86,"12,616",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,155,000",925.7,"1,248",23 Jan 2021,139 TAMPINES STREET 86 #15-41,New Sale,Strata,86,"13,430",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,139,000",925.7,"1,230",23 Jan 2021,139 TAMPINES STREET 86 #07-41,New Sale,Strata,86,"13,244",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,125,000",925.7,"1,215",23 Jan 2021,139 TAMPINES STREET 86 #11-41,New Sale,Strata,86,"13,081",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,154,000",925.7,"1,247",23 Jan 2021,139 TAMPINES STREET 86 #10-41,New Sale,Strata,86,"13,419",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,080,000",925.7,"1,167",23 Jan 2021,139 TAMPINES STREET 86 #03-41,New Sale,Strata,86,"12,558",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,Private,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,090,000",925.7,"1,177",23 Jan 2021,139 TAMPINES STREET 86 #05-41,New Sale,Strata,86,"12,674",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,185,000",925.7,"1,280",23 Jan 2021,139 TAMPINES STREET 86 #14-41,New Sale,Strata,86,"13,779",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,Private,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,149,000",925.7,"1,241",23 Jan 2021,139 TAMPINES STREET 86 #09-41,New Sale,Strata,86,"13,360",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,095,000",925.7,"1,183",23 Jan 2021,139 TAMPINES STREET 86 #06-41,New Sale,Strata,86,"12,733",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,140,000",925.7,"1,231",23 Jan 2021,139 TAMPINES STREET 86 #12-41,New Sale,Strata,86,"13,256",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,145,000",925.7,"1,237",23 Jan 2021,139 TAMPINES STREET 86 #13-41,New Sale,Strata,86,"13,314",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,177,000",990.29,"1,189",23 Jan 2021,139 TAMPINES STREET 86 #07-42,New Sale,Strata,92,"12,793",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,184,000",990.29,"1,196",23 Jan 2021,139 TAMPINES STREET 86 #03-42,New Sale,Strata,92,"12,870",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,188,000",990.29,"1,200",23 Jan 2021,139 TAMPINES STREET 86 #09-42,New Sale,Strata,92,"12,913",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,269,000",990.29,"1,281",23 Jan 2021,139 TAMPINES STREET 86 #15-42,New Sale,Strata,92,"13,793",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,155,000",990.29,"1,166",23 Jan 2021,139 TAMPINES STREET 86 #04-42,New Sale,Strata,92,"12,554",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,221,000",990.29,"1,233",23 Jan 2021,139 TAMPINES STREET 86 #13-42,New Sale,Strata,92,"13,272",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,230,000",990.29,"1,242",23 Jan 2021,139 TAMPINES STREET 86 #10-42,New Sale,Strata,92,"13,370",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,196,000",990.29,"1,208",23 Jan 2021,139 TAMPINES STREET 86 #05-42,New Sale,Strata,92,"13,000",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,264,000",990.29,"1,276",23 Jan 2021,139 TAMPINES STREET 86 #14-42,New Sale,Strata,92,"13,739",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,182,500",990.29,"1,194",23 Jan 2021,139 TAMPINES STREET 86 #08-42,New Sale,Strata,92,"12,853",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,235,000",990.29,"1,247",23 Jan 2021,139 TAMPINES STREET 86 #11-42,New Sale,Strata,92,"13,424",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,215,500",990.29,"1,227",23 Jan 2021,139 TAMPINES STREET 86 #12-42,New Sale,Strata,92,"13,212",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,166,000",990.29,"1,177",23 Jan 2021,139 TAMPINES STREET 86 #06-42,New Sale,Strata,92,"12,674",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,055,000",893.41,"1,181",23 Jan 2021,139 TAMPINES STREET 86 #10-43,New Sale,Strata,83,"12,711",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,009,000",893.41,"1,129",23 Jan 2021,139 TAMPINES STREET 86 #07-43,New Sale,Strata,83,"12,157",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,045,000",893.41,"1,170",23 Jan 2021,139 TAMPINES STREET 86 #08-43,New Sale,Strata,83,"12,590",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,019,000",893.41,"1,141",23 Jan 2021,139 TAMPINES STREET 86 #09-43,New Sale,Strata,83,"12,277",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"989,000",893.41,"1,107",23 Jan 2021,139 TAMPINES STREET 86 #04-43,New Sale,Strata,83,"11,916",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,029,000",893.41,"1,152",23 Jan 2021,139 TAMPINES STREET 86 #11-43,New Sale,Strata,83,"12,398",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"999,000",893.41,"1,118",23 Jan 2021,139 TAMPINES STREET 86 #06-43,New Sale,Strata,83,"12,036",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,054,000",893.41,"1,180",23 Jan 2021,139 TAMPINES STREET 86 #14-43,New Sale,Strata,83,"12,699",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,091,000",893.41,"1,221",23 Jan 2021,139 TAMPINES STREET 86 #15-43,New Sale,Strata,83,"13,145",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"994,000",893.41,"1,113",23 Jan 2021,139 TAMPINES STREET 86 #05-43,New Sale,Strata,83,"11,976",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,076,000",893.41,"1,204",23 Jan 2021,139 TAMPINES STREET 86 #12-43,New Sale,Strata,83,"12,964",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,121,000","1,097.93","1,021",23 Jan 2021,139 TAMPINES STREET 86 #16-43,New Sale,Strata,102,"10,990",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,Private,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,158,000",990.29,"1,169",23 Jan 2021,139 TAMPINES STREET 86 #09-44,New Sale,Strata,92,"12,587",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,102,000",990.29,"1,113",23 Jan 2021,139 TAMPINES STREET 86 #06-44,New Sale,Strata,92,"11,978",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,164,000",990.29,"1,175",23 Jan 2021,139 TAMPINES STREET 86 #10-44,New Sale,Strata,92,"12,652",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,135,000",990.29,"1,146",23 Jan 2021,139 TAMPINES STREET 86 #11-44,New Sale,Strata,92,"12,337",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,151,500",990.29,"1,163",23 Jan 2021,139 TAMPINES STREET 86 #12-44,New Sale,Strata,92,"12,516",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,113,000",990.29,"1,124",23 Jan 2021,139 TAMPINES STREET 86 #07-44,New Sale,Strata,92,"12,098",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,232,000","1,205.57","1,022",23 Jan 2021,139 TAMPINES STREET 86 #16-44,New Sale,Strata,112,"11,000",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,096,500",990.29,"1,107",23 Jan 2021,139 TAMPINES STREET 86 #05-44,New Sale,Strata,92,"11,918",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,168,000",990.29,"1,179",23 Jan 2021,139 TAMPINES STREET 86 #15-44,New Sale,Strata,92,"12,696",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,153,000",990.29,"1,164",23 Jan 2021,139 TAMPINES STREET 86 #08-44,New Sale,Strata,92,"12,533",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528451,18,52,East Region,Tampines
KI RESIDENCES AT BROOKVALE,"1,565,000",936.47,"1,671",23 Jan 2021,10 BROOKVALE DRIVE #04-18,New Sale,Strata,87,"17,989",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,Private,599977,21,59,West Region,Clementi
KI RESIDENCES AT BROOKVALE,"1,662,000",979.52,"1,697",23 Jan 2021,12 BROOKVALE DRIVE #05-23,New Sale,Strata,91,"18,264",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,HDB,599978,21,59,West Region,Clementi
KI RESIDENCES AT BROOKVALE,"1,670,000",979.52,"1,705",23 Jan 2021,12 BROOKVALE DRIVE #06-26,New Sale,Strata,91,"18,352",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,Private,599978,21,59,West Region,Clementi
KI RESIDENCES AT BROOKVALE,"1,334,000",742.72,"1,796",23 Jan 2021,12 BROOKVALE DRIVE #01-28,New Sale,Strata,69,"19,333",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,N.A,599978,21,59,West Region,Clementi
KI RESIDENCES AT BROOKVALE,"2,108,000","1,173.28","1,797",23 Jan 2021,14 BROOKVALE DRIVE #05-31,New Sale,Strata,109,"19,339",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,Private,599979,21,59,West Region,Clementi
KI RESIDENCES AT BROOKVALE,"2,109,000","1,173.28","1,798",23 Jan 2021,22 BROOKVALE DRIVE #11-56,New Sale,Strata,109,"19,349",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,Private,599983,21,59,West Region,Clementi
KI RESIDENCES AT BROOKVALE,"2,100,000","1,173.28","1,790",23 Jan 2021,22 BROOKVALE DRIVE #10-56,New Sale,Strata,109,"19,266",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,N.A,599983,21,59,West Region,Clementi
KI RESIDENCES AT BROOKVALE,"1,300,000",753.48,"1,725",23 Jan 2021,6 BROOKVALE DRIVE #03-08,New Sale,Strata,70,"18,571",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,N.A,599975,21,59,West Region,Clementi
CASHEW GREEN,"5,398,122","2,895.52","1,864",24 Jan 2021,88 CASHEW ROAD,New Sale,Land,269,"20,067",-,Terrace House,1,999 yrs from 09/01/1883,Uncompleted,Private,679659,23,67,West Region,Bukit Panjang
CASHEW GREEN,"5,360,180","2,906.28","1,844",24 Jan 2021,90 CASHEW ROAD,New Sale,Land,270,"19,853",-,Terrace House,1,999 yrs from 09/01/1883,Uncompleted,Private,679661,23,67,West Region,Bukit Panjang
FOREST WOODS,"1,700,000","1,044.11","1,628",24 Jan 2021,19 LORONG LEW LIAN #02-45,New Sale,Strata,97,"17,526",-,Condominium,1,99 yrs from 05/02/2016,2020,Private,533851,19,53,North East Region,Serangoon
GRANDEUR PARK RESIDENCES,"2,313,780","1,453.14","1,592",24 Jan 2021,5 BEDOK SOUTH AVENUE 3 #04-24,New Sale,Strata,135,"17,139",-,Condominium,1,99 yrs from 25/05/2016,2020,HDB,465463,16,46,East Region,Bedok
KANDIS RESIDENCE,"926,000",731.95,"1,265",24 Jan 2021,6 KANDIS LINK #02-10,New Sale,Strata,68,"13,618",-,Condominium,1,99 yrs from 11/07/2016,2021,HDB,756969,27,75,North Region,Sembawang
KANDIS RESIDENCE,"963,700",796.54,"1,210",24 Jan 2021,8 KANDIS LINK #03-14,New Sale,Strata,74,"13,023",-,Condominium,1,99 yrs from 11/07/2016,Uncompleted,HDB,756970,27,75,North Region,Sembawang
KANDIS RESIDENCE,"980,800",796.54,"1,231",24 Jan 2021,8 KANDIS LINK #06-15,New Sale,Strata,74,"13,254",-,Condominium,1,99 yrs from 11/07/2016,Uncompleted,HDB,756970,27,75,North Region,Sembawang
JADESCAPE,"2,887,000","1,646.89","1,753",24 Jan 2021,12 SHUNFU ROAD #21-45,New Sale,Strata,153,"18,869",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575747,20,57,Central Region,Bishan
JADESCAPE,"1,305,000",764.24,"1,708",24 Jan 2021,2 SHUNFU ROAD #01-01,New Sale,Strata,71,"18,380",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575742,20,57,Central Region,Bishan
RIVERFRONT RESIDENCES,"1,261,112",914.94,"1,378",24 Jan 2021,43 HOUGANG AVENUE 7 #12-18,New Sale,Strata,85,"14,837",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,N.A,533814,19,53,North East Region,Hougang
RIVERFRONT RESIDENCES,"2,188,112","1,679.18","1,303",24 Jan 2021,55 HOUGANG AVENUE 7 #04-77,New Sale,Strata,156,"14,026",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533820,19,53,North East Region,Hougang
AFFINITY AT SERANGOON,"1,095,112",624.31,"1,754",24 Jan 2021,30 SERANGOON NORTH AVENUE 1 #14-67,New Sale,Strata,58,"18,881",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,N.A,554342,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,646,300",904.18,"1,821",24 Jan 2021,9 SERANGOON NORTH VIEW #13-39,New Sale,Strata,84,"19,599",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554347,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,636,300",904.18,"1,810",24 Jan 2021,9 SERANGOON NORTH VIEW #12-39,New Sale,Strata,84,"19,480",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554347,19,55,North East Region,Serangoon
RV ALTITUDE,"1,704,000",624.31,"2,729",24 Jan 2021,344 RIVER VALLEY ROAD #04-02,New Sale,Strata,58,"29,379",-,Apartment,1,Freehold,Uncompleted,Private,238385,09,23,Central Region,River Valley
THE JOVELL,"1,109,000",904.18,"1,227",24 Jan 2021,19 FLORA DRIVE #06-32,New Sale,Strata,84,"13,202",-,Condominium,1,99 yrs from 08/03/2018,Uncompleted,Private,506760,17,50,East Region,Pasir Ris
THE JOVELL,"1,198,900","1,033.34","1,160",24 Jan 2021,25 FLORA DRIVE #04-50,New Sale,Strata,96,"12,489",-,Condominium,1,99 yrs from 08/03/2018,Uncompleted,N.A,506763,17,50,East Region,Pasir Ris
77 @ EAST COAST,"791,000",419.8,"1,884",24 Jan 2021,77 UPPER EAST COAST ROAD #02-12,New Sale,Strata,39,"20,282",-,Apartment,1,Freehold,Uncompleted,Private,455218,15,45,East Region,Bedok
UPTOWN @ FARRER,"1,900,000","1,001.05","1,898",24 Jan 2021,2 PERUMAL ROAD #19-06,New Sale,Strata,93,"20,430",-,Apartment,1,99 yrs from 17/04/2017,Uncompleted,Private,218773,08,21,Central Region,Kallang
WHISTLER GRAND,"1,060,800",688.9,"1,540",24 Jan 2021,107 WEST COAST VALE #36-06,New Sale,Strata,64,"16,575",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,HDB,126751,05,12,West Region,Clementi
WHISTLER GRAND,"2,033,600","1,442.38","1,410",24 Jan 2021,107 WEST COAST VALE #28-08,New Sale,Strata,134,"15,176",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,HDB,126751,05,12,West Region,Clementi
WHISTLER GRAND,"788,800",441.32,"1,787",24 Jan 2021,109 WEST COAST VALE #32-16,New Sale,Strata,41,"19,239",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,HDB,126752,05,12,West Region,Clementi
PIERMONT GRAND,"1,679,100","1,571.54","1,068",24 Jan 2021,26 SUMANG WALK #17-12,New Sale,Strata,146,"11,501",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828618,19,82,North East Region,Punggol
PIERMONT GRAND,"1,691,660","1,506.96","1,123",24 Jan 2021,28 SUMANG WALK #10-15,New Sale,Strata,140,"12,083",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828619,19,82,North East Region,Punggol
PIERMONT GRAND,"1,503,060","1,356.26","1,108",24 Jan 2021,30 SUMANG WALK #04-18,New Sale,Strata,126,"11,929",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828620,19,82,North East Region,Punggol
PIERMONT GRAND,"1,009,680",839.59,"1,203",24 Jan 2021,40 SUMANG WALK #12-37,New Sale,Strata,78,"12,945",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828625,19,82,North East Region,Punggol
PIERMONT GRAND,"987,280",871.88,"1,132",24 Jan 2021,46 SUMANG WALK #07-51,New Sale,Strata,81,"12,189",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828628,19,82,North East Region,Punggol
PIERMONT GRAND,"1,013,600",871.88,"1,163",24 Jan 2021,46 SUMANG WALK #06-51,New Sale,Strata,81,"12,514",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828628,19,82,North East Region,Punggol
HAUS ON HANDY,"1,378,880",516.67,"2,669",24 Jan 2021,28 HANDY ROAD #10-07,New Sale,Strata,48,"28,727",-,Condominium,1,99 yrs from 07/05/2018,Uncompleted,N.A,229240,09,22,Central Region,Museum
